"order_item_id","order_id","order_date","customer_id","customer_region","product_category","quantity_sold","discount_percent","line_revenue","payment_method"
6211,3671,"2022-04-07","1768","Europe","Fashion","1","20","103.29","UPI"
6212,3671,"2022-04-07","1768","Europe","Electronics","1","10","356.56","UPI"
6213,3672,"2024-05-15","731","Africa","Beauty","1","15","104.17","Credit Card"
6214,3673,"2024-11-30","1055","North America","Home & Kitchen","1","15","50.94","Apple Pay"
6215,3674,"2022-05-28","1470","Middle East","Fashion","3","15","94.71","Apple Pay"
6216,3675,"2024-02-08","184","Africa","Beauty","4","10","221.76","Apple Pay"
6217,3676,"2023-01-17","1905","Middle East","Electronics","1","10","516.64","PayPal"
6218,3677,"2024-04-15","1386","South America","Beauty","1","5","102.44","Bank Transfer"
6219,3678,"2023-07-08","466","South America","Beauty","1","5","64.38","Debit Card"
6220,3679,"2022-04-03","1760","North America","Electronics","2","25","886.16","UPI"
6221,3680,"2024-11-03","1629","Middle East","Electronics","1","10","291.87","Apple Pay"
6222,3681,"2024-09-22","584","Africa","Fashion","1","5","59.6","Apple Pay"
6223,3681,"2024-09-22","584","Africa","Sports","3","10","634.44","Apple Pay"
6224,3682,"2022-08-01","1616","Africa","Home & Kitchen","1","25","193.35","Debit Card"
6225,3683,"2023-03-02","482","Asia","Sports","1","10","132.39","PayPal"
6226,3683,"2023-03-02","482","Asia","Home & Kitchen","1","5","25.89","PayPal"
6227,3683,"2023-03-02","482","Asia","Fashion","3","10","176.4","PayPal"
6228,3684,"2023-01-19","1743","South America","Books","2","10","72.72","Bank Transfer"
6229,3684,"2023-01-19","1743","South America","Home & Kitchen","3","25","549.48","Bank Transfer"
6230,3685,"2024-05-06","555","Africa","Home & Kitchen","2","0","310.86","Apple Pay"
6231,3685,"2024-05-06","555","Africa","Electronics","1","15","476.54","Apple Pay"
6232,3686,"2022-09-28","1945","Africa","Fashion","3","15","313.92","PayPal"
6233,3686,"2022-09-28","1945","Africa","Home & Kitchen","3","5","943.23","PayPal"
6234,3687,"2022-05-30","230","Africa","Electronics","3","10","2296.47","Bank Transfer"
6235,3687,"2022-05-30","230","Africa","Sports","1","20","145","Bank Transfer"
6236,3687,"2022-05-30","230","Africa","Sports","1","10","129.02","Bank Transfer"
6237,3688,"2022-12-08","1695","Europe","Beauty","1","0","58.66","UPI"
6238,3689,"2024-04-26","1208","North America","Books","3","30","93.63","Debit Card"
6239,3690,"2024-03-24","359","Europe","Beauty","1","5","53.05","PayPal"
6240,3690,"2024-03-24","359","Europe","Electronics","4","0","2797.48","PayPal"
6241,3690,"2024-03-24","359","Europe","Home & Kitchen","2","25","310.82","PayPal"
6242,3690,"2024-03-24","359","Europe","Sports","3","15","151.89","PayPal"
6243,3691,"2023-01-17","1203","Asia","Beauty","1","20","89.23","UPI"
6244,3691,"2023-01-17","1203","Asia","Beauty","1","0","20.44","UPI"
6245,3692,"2024-07-19","1460","Middle East","Sports","1","0","50.74","Bank Transfer"
6246,3693,"2022-09-25","1182","Europe","Fashion","1","5","15.96","Bank Transfer"
6247,3694,"2023-11-08","548","Europe","Home & Kitchen","1","10","167.65","UPI"
6248,3694,"2023-11-08","548","Europe","Books","1","15","20.1","UPI"
6249,3694,"2023-11-08","548","Europe","Books","3","25","52.89","UPI"
6250,3694,"2023-11-08","548","Europe","Books","5","20","132","UPI"
6251,3695,"2024-06-05","1132","Europe","Home & Kitchen","5","5","693.95","Bank Transfer"
6252,3695,"2024-06-05","1132","Europe","Home & Kitchen","1","20","187.68","Bank Transfer"
6253,3696,"2024-08-24","999","Asia","Home & Kitchen","1","15","159.56","UPI"
6254,3696,"2024-08-24","999","Asia","Sports","3","10","490.56","UPI"
6255,3696,"2024-08-24","999","Asia","Fashion","1","10","70.57","UPI"
6256,3697,"2024-09-12","178","Africa","Books","1","5","7.51","UPI"
6257,3698,"2024-09-19","1635","South America","Sports","2","0","364.56","Credit Card"
6258,3698,"2024-09-19","1635","South America","Electronics","3","15","1131.9","Credit Card"
6259,3699,"2023-03-31","1526","Europe","Sports","1","10","122.21","Credit Card"
6260,3700,"2022-12-28","1679","Asia","Books","2","15","60.46","Bank Transfer"
6261,3701,"2023-11-03","1020","Middle East","Electronics","3","20","802.5","UPI"
6262,3701,"2023-11-03","1020","Middle East","Sports","4","15","213.2","UPI"
6263,3701,"2023-11-03","1020","Middle East","Fashion","1","20","36.62","UPI"
6264,3702,"2024-08-23","562","Africa","Sports","3","15","565.35","Bank Transfer"
6265,3703,"2024-05-02","579","North America","Sports","3","20","184.56","Apple Pay"
6266,3704,"2024-12-30","1568","Europe","Electronics","1","5","376.37","Credit Card"
6267,3705,"2023-07-05","790","Middle East","Beauty","2","15","105.78","PayPal"
6268,3705,"2023-07-05","790","Middle East","Sports","1","5","136.91","PayPal"
6269,3705,"2023-07-05","790","Middle East","Home & Kitchen","2","15","109.14","PayPal"
6270,3706,"2023-01-03","4","Europe","Books","5","5","170.95","Debit Card"
6271,3707,"2022-04-13","684","Asia","Fashion","1","20","113.08","UPI"
6272,3707,"2022-04-13","684","Asia","Electronics","4","10","3200.56","UPI"
6273,3708,"2024-03-19","12","North America","Books","1","10","40.07","Apple Pay"
6274,3708,"2024-03-19","12","North America","Beauty","3","5","173.97","Apple Pay"
6275,3708,"2024-03-19","12","North America","Home & Kitchen","3","20","512.22","Apple Pay"
6276,3708,"2024-03-19","12","North America","Sports","1","10","74.66","Apple Pay"
6277,3709,"2023-11-30","55","Europe","Electronics","2","10","1522.74","PayPal"
6278,3709,"2023-11-30","55","Europe","Sports","1","15","124.42","PayPal"
6279,3709,"2023-11-30","55","Europe","Beauty","1","25","15.18","PayPal"
6280,3710,"2022-01-08","302","Middle East","Beauty","2","0","253.7","Debit Card"
6281,3710,"2022-01-08","302","Middle East","Beauty","5","5","198.6","Debit Card"
6282,3711,"2022-04-22","1179","Europe","Fashion","1","25","32.69","Debit Card"
6283,3712,"2024-02-14","532","South America","Sports","1","15","56.35","Apple Pay"
6284,3712,"2024-02-14","532","South America","Home & Kitchen","2","25","122.68","Apple Pay"
6285,3712,"2024-02-14","532","South America","Sports","1","20","37.88","Apple Pay"
6286,3713,"2024-04-11","1842","Middle East","Sports","1","5","117.24","Debit Card"
6287,3714,"2022-08-02","615","North America","Books","2","5","41.48","Debit Card"
6288,3715,"2022-11-14","828","Asia","Sports","1","0","213.75","Credit Card"
6289,3715,"2022-11-14","828","Asia","Electronics","1","25","560.46","Credit Card"
6290,3715,"2022-11-14","828","Asia","Sports","1","0","213.75","Credit Card"
6291,3716,"2023-09-10","1794","Africa","Electronics","3","5","2418.84","Apple Pay"
6292,3717,"2022-02-27","701","Asia","Electronics","1","20","718.6","PayPal"
6293,3718,"2023-04-30","120","Africa","Beauty","1","0","21.7","PayPal"
6294,3719,"2022-02-19","1806","Africa","Home & Kitchen","1","5","147.66","Debit Card"
6295,3719,"2022-02-19","1806","Africa","Electronics","1","20","656.47","Debit Card"
6296,3720,"2023-04-07","226","Asia","Beauty","2","15","170.86","UPI"
6297,3720,"2023-04-07","226","Asia","Fashion","4","10","461.48","UPI"
6298,3720,"2023-04-07","226","Asia","Home & Kitchen","1","5","301.94","UPI"
6299,3720,"2023-04-07","226","Asia","Home & Kitchen","2","15","208.5","UPI"
6300,3721,"2023-03-09","865","Europe","Books","1","0","40.39","Apple Pay"
6301,3721,"2023-03-09","865","Europe","Beauty","1","15","47.46","Apple Pay"
6302,3722,"2022-10-29","77","Africa","Fashion","4","5","515.84","Bank Transfer"
6303,3723,"2022-12-22","1193","Europe","Home & Kitchen","2","10","334.54","PayPal"
6304,3724,"2024-11-19","51","North America","Fashion","4","15","385.2","UPI"
6305,3724,"2024-11-19","51","North America","Home & Kitchen","1","5","253.81","UPI"
6306,3725,"2024-05-06","1437","Middle East","Fashion","5","0","339.55","Debit Card"
6307,3726,"2024-04-28","378","North America","Beauty","1","10","107.2","PayPal"
6308,3726,"2024-04-28","378","North America","Electronics","1","15","655.58","PayPal"
6309,3726,"2024-04-28","378","North America","Books","2","15","63.18","PayPal"
6310,3727,"2024-02-23","817","Asia","Books","2","10","14.64","Debit Card"
6311,3728,"2023-05-06","1396","North America","Home & Kitchen","2","20","227.08","Debit Card"
6312,3729,"2022-01-01","1526","Europe","Books","1","15","36.8","UPI"
6313,3729,"2022-01-01","1526","Europe","Electronics","5","10","745.25","UPI"
6314,3730,"2022-12-14","416","Europe","Sports","2","25","302.78","Credit Card"
6315,3730,"2022-12-14","416","Europe","Sports","4","15","853.44","Credit Card"
6316,3731,"2024-02-28","1492","Asia","Beauty","4","25","55.72","UPI"
6317,3731,"2024-02-28","1492","Asia","Home & Kitchen","3","15","391.41","UPI"
6318,3731,"2024-02-28","1492","Asia","Fashion","1","0","16.97","UPI"
6319,3731,"2024-02-28","1492","Asia","Sports","1","0","114.3","UPI"
6320,3732,"2022-07-30","101","Asia","Sports","3","25","300.66","PayPal"
6321,3732,"2022-07-30","101","Asia","Fashion","1","15","32.95","PayPal"
6322,3733,"2022-09-15","519","Middle East","Fashion","1","20","14.11","UPI"
6323,3734,"2023-08-26","1437","Middle East","Electronics","3","10","2485.86","Debit Card"
6324,3735,"2022-04-26","518","South America","Books","2","10","71.24","PayPal"
6325,3735,"2022-04-26","518","South America","Home & Kitchen","1","5","241.49","PayPal"
6326,3736,"2024-09-22","1833","Asia","Electronics","2","10","544.44","PayPal"
6327,3737,"2024-08-06","1228","Middle East","Home & Kitchen","1","25","184.75","UPI"
6328,3738,"2022-10-18","527","Asia","Electronics","1","5","812.73","Apple Pay"
6329,3738,"2022-10-18","527","Asia","Fashion","1","10","70.57","Apple Pay"
6330,3739,"2024-08-03","1549","South America","Electronics","5","20","727.7","UPI"
6331,3740,"2023-02-04","212","Europe","Books","2","10","70.74","PayPal"
6332,3740,"2023-02-04","212","Europe","Fashion","2","15","219.48","PayPal"
6333,3740,"2023-02-04","212","Europe","Books","2","5","15.3","PayPal"
6334,3741,"2024-08-03","1722","Asia","Electronics","2","15","1397.56","Bank Transfer"
6335,3742,"2023-03-26","825","Middle East","Sports","1","0","155.18","Bank Transfer"
6336,3742,"2023-03-26","825","Middle East","Electronics","1","25","250.31","Bank Transfer"
6337,3743,"2024-08-05","1866","Asia","Home & Kitchen","2","25","70.98","Debit Card"
6338,3744,"2023-06-20","1766","South America","Home & Kitchen","1","15","116","Credit Card"
6339,3744,"2023-06-20","1766","South America","Sports","2","10","230.58","Credit Card"
6340,3744,"2023-06-20","1766","South America","Home & Kitchen","1","10","121.54","Credit Card"
6341,3745,"2024-06-01","1645","Africa","Home & Kitchen","3","15","300.39","Debit Card"
6342,3746,"2024-09-27","1203","Asia","Home & Kitchen","1","15","177.89","Apple Pay"
6343,3746,"2024-09-27","1203","Asia","Sports","3","30","368.31","Apple Pay"
6344,3747,"2023-08-03","728","South America","Electronics","1","5","555.11","Debit Card"
6345,3747,"2023-08-03","728","South America","Fashion","1","15","29.46","Debit Card"
6346,3747,"2023-08-03","728","South America","Beauty","2","10","191.74","Debit Card"
6347,3748,"2022-10-12","470","North America","Sports","3","5","585.03","Debit Card"
6348,3748,"2022-10-12","470","North America","Electronics","1","10","574.31","Debit Card"
6349,3748,"2022-10-12","470","North America","Books","3","0","133.56","Debit Card"
6350,3749,"2023-06-10","1314","Middle East","Sports","1","5","224.26","UPI"
6351,3750,"2023-10-22","124","Asia","Fashion","1","30","90.15","UPI"
6352,3751,"2023-12-08","1037","Europe","Electronics","2","20","494.18","PayPal"
6353,3752,"2023-02-05","929","Africa","Beauty","2","10","45.44","Debit Card"
6354,3752,"2023-02-05","929","Africa","Beauty","4","20","257.12","Debit Card"
6355,3753,"2022-05-16","414","Asia","Fashion","2","20","255.62","Credit Card"
6356,3754,"2023-08-27","1002","Middle East","Electronics","1","20","150.85","Credit Card"
6357,3755,"2022-03-26","1734","Middle East","Sports","3","5","178.71","Apple Pay"
6358,3755,"2022-03-26","1734","Middle East","Sports","5","15","605.95","Apple Pay"
6359,3756,"2023-02-22","1213","Africa","Sports","4","15","545.68","Apple Pay"
6360,3756,"2023-02-22","1213","Africa","Books","1","15","16.45","Apple Pay"
6361,3757,"2022-07-24","1930","Africa","Books","2","25","54.76","Bank Transfer"
6362,3758,"2022-12-04","639","Middle East","Home & Kitchen","1","15","166.25","Credit Card"
6363,3758,"2022-12-04","639","Middle East","Beauty","1","0","95.09","Credit Card"
6364,3759,"2022-05-05","1086","Middle East","Electronics","1","15","430.76","Debit Card"
6365,3759,"2022-05-05","1086","Middle East","Electronics","4","5","1807.24","Debit Card"
6366,3759,"2022-05-05","1086","Middle East","Electronics","2","15","975.86","Debit Card"
6367,3760,"2023-05-07","1376","Asia","Books","4","15","148.4","UPI"
6368,3761,"2023-12-16","1381","Africa","Electronics","1","15","701.23","UPI"
6369,3761,"2023-12-16","1381","Africa","Home & Kitchen","1","20","214.8","UPI"
6370,3762,"2023-04-20","1967","North America","Sports","1","0","217.98","PayPal"
6371,3762,"2023-04-20","1967","North America","Electronics","1","10","826.89","PayPal"
6372,3762,"2023-04-20","1967","North America","Electronics","1","20","187.48","PayPal"
6373,3762,"2023-04-20","1967","North America","Sports","2","20","376.68","PayPal"
6374,3763,"2024-12-03","212","Europe","Fashion","1","25","96.83","Bank Transfer"
6375,3764,"2022-02-20","1292","South America","Beauty","1","10","97.05","Apple Pay"
6376,3765,"2024-02-26","942","Middle East","Fashion","2","0","332.18","PayPal"
6377,3765,"2024-02-26","942","Middle East","Fashion","2","15","206.86","PayPal"
6378,3765,"2024-02-26","942","Middle East","Electronics","2","5","1104.88","PayPal"
6379,3766,"2023-12-08","1713","South America","Electronics","1","30","183.7","Apple Pay"
6380,3767,"2023-09-28","74","South America","Electronics","2","15","1313.84","PayPal"
6381,3767,"2023-09-28","74","South America","Fashion","1","20","138.68","PayPal"
6382,3768,"2022-01-29","1205","Europe","Home & Kitchen","2","10","528.88","Apple Pay"
6383,3769,"2022-04-22","1393","Africa","Fashion","4","10","101.68","PayPal"
6384,3769,"2022-04-22","1393","Africa","Sports","1","30","152.66","PayPal"
6385,3770,"2022-12-27","1174","South America","Books","1","10","7.19","PayPal"
6386,3771,"2022-04-23","762","Asia","Fashion","1","20","23.52","Bank Transfer"
6387,3772,"2024-01-02","1837","North America","Home & Kitchen","1","15","50.94","Credit Card"
6388,3773,"2024-05-23","576","Europe","Electronics","2","5","352.7","Apple Pay"
6389,3773,"2024-05-23","576","Europe","Sports","1","10","181.66","Apple Pay"
6390,3774,"2022-08-30","227","Europe","Beauty","1","5","61.62","Unknown"
6391,3775,"2024-01-17","194","North America","Home & Kitchen","2","25","310.68","Apple Pay"
6392,3776,"2023-12-19","897","North America","Beauty","2","15","113.58","Credit Card"
6393,3776,"2023-12-19","897","North America","Books","2","15","33.22","Credit Card"
6394,3777,"2023-09-01","1529","North America","Sports","3","10","220.98","PayPal"
6395,3778,"2024-07-14","1875","Africa","Books","1","10","30.73","Apple Pay"
6396,3778,"2024-07-14","1875","Africa","Books","3","5","92.91","Apple Pay"
6397,3778,"2024-07-14","1875","Africa","Home & Kitchen","4","30","670.4","Apple Pay"
6398,3778,"2024-07-14","1875","Africa","Electronics","1","20","424.26","Apple Pay"
6399,3779,"2024-09-22","913","Europe","Beauty","3","25","216.06","PayPal"
6400,3780,"2024-03-22","187","South America","Fashion","4","20","506.44","Apple Pay"
6401,3780,"2024-03-22","187","South America","Electronics","1","0","262.43","Apple Pay"
6402,3781,"2023-11-10","65","North America","Sports","1","10","135.01","UPI"
6403,3782,"2024-01-02","625","Europe","Books","2","10","59.98","Apple Pay"
6404,3782,"2024-01-02","625","Europe","Beauty","2","15","31.28","Apple Pay"
6405,3783,"2024-11-04","1613","Africa","Books","2","0","36.8","Debit Card"
6406,3784,"2024-08-09","744","South America","Sports","2","0","180.44","Apple Pay"
6407,3784,"2024-08-09","744","South America","Electronics","1","20","405.74","Apple Pay"
6408,3785,"2022-01-26","1300","South America","Electronics","2","30","436.08","Apple Pay"
6409,3785,"2022-01-26","1300","South America","Sports","4","10","484.24","Apple Pay"
6410,3786,"2022-07-16","60","South America","Beauty","2","10","70.24","PayPal"
6411,3787,"2023-10-08","494","North America","Books","1","20","26.54","Debit Card"
6412,3787,"2023-10-08","494","North America","Fashion","2","15","64.76","Debit Card"
6413,3788,"2023-04-03","1070","South America","Electronics","2","15","863.38","Debit Card"
6414,3789,"2024-06-06","1792","Asia","Sports","2","0","97.6","Debit Card"
6415,3789,"2024-06-06","1792","Asia","Books","2","15","65.62","Debit Card"
6416,3789,"2024-06-06","1792","Asia","Electronics","1","15","481.6","Debit Card"
6417,3790,"2022-05-15","851","Africa","Fashion","1","20","41.35","UPI"
6418,3790,"2022-05-15","851","Africa","Home & Kitchen","1","25","135.21","UPI"
6419,3791,"2023-05-05","110","Europe","Fashion","4","0","101.92","Credit Card"
6420,3791,"2023-05-05","110","Europe","Fashion","1","30","33.76","Credit Card"
6421,3792,"2024-03-08","797","South America","Electronics","4","0","649.2","Credit Card"
6422,3792,"2024-03-08","797","South America","Fashion","2","10","194.04","Credit Card"
6423,3793,"2023-06-21","1345","Africa","Fashion","1","0","37.24","PayPal"
6424,3794,"2022-11-30","1765","Middle East","Books","3","5","108.78","Bank Transfer"
6425,3794,"2022-11-30","1765","Middle East","Fashion","1","15","144.13","Bank Transfer"
6426,3794,"2022-11-30","1765","Middle East","Fashion","2","0","181.74","Bank Transfer"
6427,3795,"2022-03-13","1173","Middle East","Books","2","15","40.96","PayPal"
6428,3796,"2024-01-28","1223","North America","Beauty","3","10","344.46","UPI"
6429,3796,"2024-01-28","1223","North America","Beauty","2","10","212.32","UPI"
6430,3796,"2024-01-28","1223","North America","Electronics","1","10","827.42","UPI"
6431,3796,"2024-01-28","1223","North America","Fashion","2","0","314.9","UPI"
6432,3797,"2022-07-25","1180","Africa","Fashion","1","20","28.7","Bank Transfer"
6433,3798,"2024-01-08","1220","Middle East","Sports","2","15","259.96","PayPal"
6434,3798,"2024-01-08","1220","Middle East","Electronics","1","5","811.92","PayPal"
6435,3799,"2024-05-01","363","North America","Home & Kitchen","1","15","121.92","Apple Pay"
6436,3800,"2022-02-28","1382","Asia","Home & Kitchen","1","10","60.73","Credit Card"
6437,3800,"2022-02-28","1382","Asia","Electronics","1","10","563.16","Credit Card"
6438,3800,"2022-02-28","1382","Asia","Beauty","2","0","219.56","Credit Card"
6439,3801,"2024-01-19","1528","Middle East","Fashion","1","25","110.21","Apple Pay"
6440,3801,"2024-01-19","1528","Middle East","Electronics","1","10","428.03","Apple Pay"
6441,3802,"2023-12-10","1516","North America","Beauty","1","15","9.83","Apple Pay"
6442,3803,"2022-06-24","1064","Middle East","Books","2","0","69.3","Bank Transfer"
6443,3803,"2022-06-24","1064","Middle East","Fashion","2","15","66.02","Bank Transfer"
6444,3804,"2022-09-03","478","Asia","Beauty","1","15","40.94","Debit Card"
6445,3804,"2022-09-03","478","Asia","Home & Kitchen","1","0","67.91","Debit Card"
6446,3805,"2022-12-07","1919","Asia","Beauty","2","20","29.72","Apple Pay"
6447,3805,"2022-12-07","1919","Asia","Home & Kitchen","1","10","75.86","Apple Pay"
6448,3805,"2022-12-07","1919","Asia","Fashion","3","10","189.93","Apple Pay"
6449,3806,"2024-11-10","362","Middle East","Sports","2","5","483.28","Bank Transfer"
6450,3806,"2024-11-10","362","Middle East","Sports","1","0","188.88","Bank Transfer"
6451,3807,"2023-01-06","773","Europe","Books","2","15","57.14","PayPal"
6452,3808,"2022-08-18","1226","Middle East","Home & Kitchen","2","10","520.8","Bank Transfer"
6453,3808,"2022-08-18","1226","Middle East","Home & Kitchen","2","10","659.5","Bank Transfer"
6454,3809,"2023-08-19","798","North America","Home & Kitchen","2","0","402.1","Apple Pay"
6455,3809,"2023-08-19","798","North America","Fashion","2","0","238.74","Apple Pay"
6456,3809,"2023-08-19","798","North America","Fashion","3","10","106.77","Apple Pay"
6457,3810,"2023-04-03","396","Europe","Beauty","2","5","96.7","Credit Card"
6458,3811,"2023-04-05","1564","Europe","Sports","2","5","278.12","Credit Card"
6459,3811,"2023-04-05","1564","Europe","Home & Kitchen","2","10","566.42","Credit Card"
6460,3811,"2023-04-05","1564","Europe","Fashion","1","5","166.74","Credit Card"
6461,3812,"2023-04-22","739","Asia","Fashion","1","20","142.93","Debit Card"
6462,3812,"2023-04-22","739","Asia","Books","2","25","24.76","Debit Card"
6463,3813,"2024-05-06","1598","South America","Books","1","25","26.71","PayPal"
6464,3814,"2022-04-20","364","North America","Sports","3","5","592.53","Credit Card"
6465,3815,"2024-02-13","436","South America","Home & Kitchen","2","5","50.24","Apple Pay"
6466,3815,"2024-02-13","436","South America","Home & Kitchen","3","0","137.73","Apple Pay"
6467,3816,"2023-11-13","1918","Asia","Fashion","1","15","32.95","Credit Card"
6468,3817,"2022-02-25","901","North America","Sports","1","25","87.64","Bank Transfer"
6469,3818,"2023-12-31","841","Africa","Electronics","2","10","556.04","Apple Pay"
6470,3818,"2023-12-31","841","Africa","Books","2","20","25.38","Apple Pay"
6471,3819,"2024-09-29","442","Africa","Beauty","1","20","82.64","PayPal"
6472,3819,"2024-09-29","442","Africa","Home & Kitchen","1","5","185.95","PayPal"
6473,3819,"2024-09-29","442","Africa","Beauty","4","20","57.12","PayPal"
6474,3819,"2024-09-29","442","Africa","Fashion","1","5","79.2","PayPal"
6475,3820,"2023-09-17","598","South America","Sports","1","5","105.63","PayPal"
6476,3821,"2022-11-24","1114","Africa","Sports","2","20","375.96","Apple Pay"
6477,3821,"2022-11-24","1114","Africa","Beauty","1","20","64.28","Apple Pay"
6478,3821,"2022-11-24","1114","Africa","Fashion","2","25","53.8","Apple Pay"
6479,3822,"2023-05-03","24","Middle East","Fashion","1","5","157.79","UPI"
6480,3822,"2023-05-03","24","Middle East","Beauty","1","20","83.59","UPI"
6481,3822,"2023-05-03","24","Middle East","Home & Kitchen","2","25","412.52","UPI"
6482,3823,"2023-06-18","839","North America","Electronics","2","20","1397.34","Bank Transfer"
6483,3824,"2022-09-07","1188","Middle East","Beauty","1","0","68.1","PayPal"
6484,3824,"2022-09-07","1188","Middle East","Sports","5","30","218.9","PayPal"
6485,3824,"2022-09-07","1188","Middle East","Books","2","20","35.6","PayPal"
6486,3825,"2023-07-18","39","North America","Beauty","1","30","43.2","Debit Card"
6487,3826,"2022-10-27","1661","Middle East","Sports","2","5","96.4","PayPal"
6488,3826,"2022-10-27","1661","Middle East","Fashion","1","15","122.51","PayPal"
6489,3826,"2022-10-27","1661","Middle East","Beauty","1","0","27.32","PayPal"
6490,3827,"2024-07-22","1106","Asia","Fashion","2","25","73.06","PayPal"
6491,3828,"2024-07-31","699","North America","Electronics","3","10","2482.26","Apple Pay"
6492,3828,"2024-07-31","699","North America","Electronics","1","15","522.02","Apple Pay"
6493,3828,"2024-07-31","699","North America","Beauty","5","20","230.1","Apple Pay"
6494,3829,"2022-05-05","219","Asia","Books","2","15","48.86","PayPal"
6495,3829,"2022-05-05","219","Asia","Books","2","25","55.06","PayPal"
6496,3830,"2023-01-07","963","North America","Home & Kitchen","2","5","555.7","UPI"
6497,3830,"2023-01-07","963","North America","Sports","1","5","192.16","UPI"
6498,3830,"2023-01-07","963","North America","Beauty","4","20","37.92","UPI"
6499,3831,"2023-11-27","1329","Asia","Electronics","2","0","170.14","PayPal"
6500,3832,"2022-09-19","878","Africa","Fashion","2","5","98.22","PayPal"
6501,3833,"2022-10-31","808","South America","Fashion","3","15","88.38","Debit Card"
6502,3833,"2022-10-31","808","South America","Electronics","2","15","1002.38","Debit Card"
6503,3833,"2022-10-31","808","South America","Electronics","1","10","494.13","Debit Card"
6504,3834,"2022-01-08","1558","Europe","Electronics","3","10","2289.33","Apple Pay"
6505,3834,"2022-01-08","1558","Europe","Books","1","15","16.31","Apple Pay"
6506,3835,"2024-09-22","1536","Asia","Electronics","1","20","721.2","Debit Card"
6507,3836,"2022-06-09","389","Europe","Sports","5","20","899.3","PayPal"
6508,3836,"2022-06-09","389","Europe","Home & Kitchen","1","20","276.66","PayPal"
6509,3836,"2022-06-09","389","Europe","Electronics","1","5","804.69","PayPal"
6510,3837,"2024-06-21","1910","North America","Electronics","1","15","234.45","Bank Transfer"
6511,3837,"2024-06-21","1910","North America","Sports","1","20","164.22","Bank Transfer"
6512,3838,"2024-10-06","809","Asia","Electronics","1","25","419.53","PayPal"
6513,3839,"2022-04-18","1623","Asia","Beauty","1","10","100.39","PayPal"
6514,3839,"2022-04-18","1623","Asia","Home & Kitchen","1","20","26.51","PayPal"
6515,3839,"2022-04-18","1623","Asia","Electronics","1","25","451.66","PayPal"
6516,3839,"2022-04-18","1623","Asia","Beauty","1","30","83.41","PayPal"
6517,3840,"2023-03-18","331","Asia","Books","1","5","9.97","UPI"
6518,3840,"2023-03-18","331","Asia","Home & Kitchen","3","30","439.5","UPI"
6519,3841,"2023-07-08","420","Asia","Books","3","10","99.12","UPI"
6520,3841,"2023-07-08","420","Asia","Electronics","4","25","315.76","UPI"
6521,3841,"2023-07-08","420","Asia","Electronics","3","5","1716.3","UPI"
6522,3841,"2023-07-08","420","Asia","Home & Kitchen","3","10","565.05","UPI"
6523,3842,"2024-04-13","1375","North America","Electronics","3","15","1359.27","UPI"
6524,3842,"2024-04-13","1375","North America","Fashion","4","20","213.2","UPI"
6525,3842,"2024-04-13","1375","North America","Books","4","15","84.24","UPI"
6526,3842,"2024-04-13","1375","North America","Sports","1","0","219.91","UPI"
6527,3843,"2022-02-20","1610","Africa","Sports","2","25","271.88","UPI"
6528,3843,"2022-02-20","1610","Africa","Fashion","1","30","11.41","UPI"
6529,3844,"2023-10-30","1064","Middle East","Fashion","2","5","76.58","UPI"
6530,3845,"2024-06-04","1784","Middle East","Home & Kitchen","2","20","502.04","PayPal"
6531,3846,"2024-02-28","889","Middle East","Fashion","1","25","124.57","PayPal"
6532,3846,"2024-02-28","889","Middle East","Fashion","1","30","57.42","PayPal"
6533,3846,"2024-02-28","889","Middle East","Books","1","20","33.02","PayPal"
6534,3846,"2024-02-28","889","Middle East","Beauty","3","0","70.47","PayPal"
6535,3847,"2024-03-09","1613","Africa","Fashion","1","20","108.6","PayPal"
6536,3847,"2024-03-09","1613","Africa","Sports","4","20","351.28","PayPal"
6537,3848,"2022-12-16","1685","Asia","Beauty","1","30","28.69","PayPal"
6538,3848,"2022-12-16","1685","Asia","Electronics","1","0","872.94","PayPal"
6539,3849,"2023-04-15","884","Asia","Beauty","2","10","200.52","Bank Transfer"
6540,3849,"2023-04-15","884","Asia","Sports","1","20","40.87","Bank Transfer"
6541,3849,"2023-04-15","884","Asia","Fashion","2","25","66.04","Bank Transfer"
6542,3850,"2022-05-22","993","Middle East","Beauty","3","5","118.11","Credit Card"
6543,3851,"2023-01-15","1500","Middle East","Fashion","1","5","85.74","Credit Card"
6544,3851,"2023-01-15","1500","Middle East","Home & Kitchen","1","0","259.27","Credit Card"
6545,3852,"2023-03-14","489","North America","Home & Kitchen","1","10","127.74","UPI"
6546,3852,"2023-03-14","489","North America","Home & Kitchen","2","10","602.8","UPI"
6547,3853,"2023-11-25","157","South America","Fashion","5","15","69.95","Apple Pay"
6548,3854,"2024-05-24","612","North America","Sports","1","15","40.49","PayPal"
6549,3854,"2024-05-24","612","North America","Electronics","2","15","1541.32","PayPal"
6550,3855,"2023-12-17","637","Europe","Electronics","5","25","3172.4","Debit Card"
6551,3855,"2023-12-17","637","Europe","Books","1","0","24.06","Debit Card"
6552,3856,"2023-10-31","1712","South America","Fashion","4","10","245.72","PayPal"
6553,3856,"2023-10-31","1712","South America","Sports","3","25","470.76","PayPal"
6554,3857,"2024-12-06","535","Middle East","Beauty","4","20","458.68","UPI"
6555,3857,"2024-12-06","535","Middle East","Fashion","1","10","165.87","UPI"
