order_item_id,order_id,customer_id,product_id,product_category,unit_price,discount_percent,quantity_sold,discounted_unit_price,line_revenue
6420,3791,110,1014,Fashion,48.23,30,1,33.76,33.76
6421,3792,797,1146,Electronics,162.3,0,4,162.3,649.2
6422,3792,797,1205,Fashion,107.8,10,2,97.02,194.04
6423,3793,1345,1166,Fashion,37.24,0,1,37.24,37.24
6424,3794,1765,1043,Books,38.17,5,3,36.26,108.78
6425,3794,1765,1212,Fashion,169.56,15,1,144.13,144.13
6426,3794,1765,1222,Fashion,90.87,0,2,90.87,181.74
6427,3795,1173,1057,Books,24.1,15,2,20.48,40.96
6428,3796,1223,1300,Beauty,127.58,10,3,114.82,344.46
6429,3796,1223,1229,Beauty,117.95,10,2,106.16,212.32
6430,3796,1223,1280,Electronics,919.35,10,1,827.42,827.42
6431,3796,1223,1214,Fashion,157.45,0,2,157.45,314.9
6432,3797,1180,1264,Fashion,35.87,20,1,28.7,28.7
6433,3798,1220,1084,Sports,152.92,15,2,129.98,259.96
6434,3798,1220,1223,Electronics,854.65,5,1,811.92,811.92
6435,3799,363,1103,Home & Kitchen,143.44,15,1,121.92,121.92
6436,3800,1382,1226,Home & Kitchen,67.48,10,1,60.73,60.73
6437,3800,1382,1003,Electronics,625.73,10,1,563.16,563.16
6438,3800,1382,1029,Beauty,109.78,0,2,109.78,219.56
6439,3801,1528,1289,Fashion,146.95,25,1,110.21,110.21
6440,3801,1528,1156,Electronics,475.59,10,1,428.03,428.03
6441,3802,1516,1076,Beauty,11.57,15,1,9.83,9.83
6442,3803,1064,1249,Books,34.65,0,2,34.65,69.3
6443,3803,1064,1264,Fashion,38.83,15,2,33.01,66.02
6444,3804,478,1178,Beauty,48.17,15,1,40.94,40.94
6445,3804,478,1038,Home & Kitchen,67.91,0,1,67.91,67.91
6446,3805,1919,1011,Beauty,18.58,20,2,14.86,29.72
6447,3805,1919,1265,Home & Kitchen,84.29,10,1,75.86,75.86
6448,3805,1919,1234,Fashion,70.35,10,3,63.31,189.93
6449,3806,362,1251,Sports,254.36,5,2,241.64,483.28
6450,3806,362,1092,Sports,188.88,0,1,188.88,188.88
6451,3807,773,1125,Books,33.61,15,2,28.57,57.14
6452,3808,1226,1266,Home & Kitchen,289.33,10,2,260.4,520.8
6453,3808,1226,1066,Home & Kitchen,366.39,10,2,329.75,659.5
6454,3809,798,1219,Home & Kitchen,201.05,0,2,201.05,402.1
6455,3809,798,1115,Fashion,119.37,0,2,119.37,238.74
6456,3809,798,1166,Fashion,39.54,10,3,35.59,106.77
6457,3810,396,1148,Beauty,50.9,5,2,48.35,96.7
6458,3811,1564,1243,Sports,146.38,5,2,139.06,278.12
6459,3811,1564,1283,Home & Kitchen,314.68,10,2,283.21,566.42
6460,3811,1564,1133,Fashion,175.52,5,1,166.74,166.74
6461,3812,739,1050,Fashion,178.66,20,1,142.93,142.93
6462,3812,739,1073,Books,16.51,25,2,12.38,24.76
6463,3813,1598,1043,Books,35.62,25,1,26.71,26.71
6464,3814,364,1052,Sports,207.91,5,3,197.51,592.53
6465,3815,436,1094,Home & Kitchen,26.44,5,2,25.12,50.24
6466,3815,436,1037,Home & Kitchen,45.91,0,3,45.91,137.73
6467,3816,1918,1166,Fashion,38.77,15,1,32.95,32.95
6468,3817,901,1255,Sports,116.86,25,1,87.64,87.64
6469,3818,841,1240,Electronics,308.91,10,2,278.02,556.04
6470,3818,841,1073,Books,15.86,20,2,12.69,25.38
6471,3819,442,1186,Beauty,103.3,20,1,82.64,82.64
6472,3819,442,1117,Home & Kitchen,195.74,5,1,185.95,185.95
6473,3819,442,1011,Beauty,17.85,20,4,14.28,57.12
6474,3819,442,1182,Fashion,83.37,5,1,79.2,79.2
6475,3820,598,1255,Sports,111.19,5,1,105.63,105.63
6476,3821,1114,1251,Sports,234.98,20,2,187.98,375.96
6477,3821,1114,1107,Beauty,80.35,20,1,64.28,64.28
6478,3821,1114,1264,Fashion,35.87,25,2,26.9,53.8
6479,3822,24,1174,Fashion,166.09,5,1,157.79,157.79
6480,3822,24,1176,Beauty,104.49,20,1,83.59,83.59
6481,3822,24,1239,Home & Kitchen,275.01,25,2,206.26,412.52
6482,3823,839,1165,Electronics,873.34,20,2,698.67,1397.34
6483,3824,1188,1068,Beauty,68.1,0,1,68.1,68.1
6484,3824,1188,1145,Sports,62.54,30,5,43.78,218.9
6485,3824,1188,1002,Books,22.25,20,2,17.8,35.6
6486,3825,39,1060,Beauty,61.71,30,1,43.2,43.2
6487,3826,1661,1278,Sports,50.74,5,2,48.2,96.4
6488,3826,1661,1232,Fashion,144.13,15,1,122.51,122.51
6489,3826,1661,1252,Beauty,27.32,0,1,27.32,27.32
6490,3827,1106,1014,Fashion,48.71,25,2,36.53,73.06
6491,3828,699,1280,Electronics,919.35,10,3,827.42,2482.26
6492,3828,699,1070,Electronics,614.14,15,1,522.02,522.02
6493,3828,699,1230,Beauty,57.52,20,5,46.02,230.1
6494,3829,219,1285,Books,28.74,15,2,24.43,48.86
6495,3829,219,1043,Books,36.71,25,2,27.53,55.06
6496,3830,963,1254,Home & Kitchen,292.47,5,2,277.85,555.7
6497,3830,963,1015,Sports,202.27,5,1,192.16,192.16
6498,3830,963,1185,Beauty,11.85,20,4,9.48,37.92
6499,3831,1329,1088,Electronics,85.07,0,2,85.07,170.14
6500,3832,878,1279,Fashion,51.69,5,2,49.11,98.22
6501,3833,808,1049,Fashion,34.66,15,3,29.46,88.38
6502,3833,808,1026,Electronics,589.64,15,2,501.19,1002.38
6503,3833,808,1031,Electronics,549.03,10,1,494.13,494.13
6504,3834,1558,1165,Electronics,847.9,10,3,763.11,2289.33
6505,3834,1558,1245,Books,19.19,15,1,16.31,16.31
6506,3835,1536,1280,Electronics,901.5,20,1,721.2,721.2
6507,3836,389,1268,Sports,224.82,20,5,179.86,899.3
6508,3836,389,1233,Home & Kitchen,345.82,20,1,276.66,276.66
6509,3836,389,1087,Electronics,847.04,5,1,804.69,804.69
6510,3837,1910,1010,Electronics,275.82,15,1,234.45,234.45
6511,3837,1910,1048,Sports,205.27,20,1,164.22,164.22
6512,3838,809,1132,Electronics,559.37,25,1,419.53,419.53
6513,3839,1623,1213,Beauty,111.54,10,1,100.39,100.39
6514,3839,1623,1019,Home & Kitchen,33.14,20,1,26.51,26.51
6515,3839,1623,1070,Electronics,602.21,25,1,451.66,451.66
6516,3839,1623,1122,Beauty,119.15,30,1,83.41,83.41
6517,3840,331,1163,Books,10.49,5,1,9.97,9.97
6518,3840,331,1191,Home & Kitchen,209.28,30,3,146.5,439.5
6519,3841,420,1043,Books,36.71,10,3,33.04,99.12
6520,3841,420,1261,Electronics,105.25,25,4,78.94,315.76
6521,3841,420,1070,Electronics,602.21,5,3,572.1,1716.3
6522,3841,420,1191,Home & Kitchen,209.28,10,3,188.35,565.05
6523,3842,1375,1113,Electronics,533.05,15,3,453.09,1359.27
6524,3842,1375,1242,Fashion,66.62,20,4,53.3,213.2
6525,3842,1375,1091,Books,24.78,15,4,21.06,84.24
6526,3842,1375,1034,Sports,219.91,0,1,219.91,219.91
6527,3843,1610,1141,Sports,181.25,25,2,135.94,271.88
6528,3843,1610,1201,Fashion,16.3,30,1,11.41,11.41
6529,3844,1064,1166,Fashion,40.31,5,2,38.29,76.58
6530,3845,1784,1298,Home & Kitchen,313.77,20,2,251.02,502.04
6531,3846,889,1174,Fashion,166.09,25,1,124.57,124.57
6532,3846,889,1221,Fashion,82.03,30,1,57.42,57.42
6533,3846,889,1196,Books,41.27,20,1,33.02,33.02
6534,3846,889,1206,Beauty,23.49,0,3,23.49,70.47
6535,3847,1613,1289,Fashion,135.75,20,1,108.6,108.6
6536,3847,1613,1161,Sports,109.77,20,4,87.82,351.28
6537,3848,1685,1135,Beauty,40.99,30,1,28.69,28.69
6538,3848,1685,1128,Electronics,872.94,0,1,872.94,872.94
6539,3849,884,1293,Beauty,111.4,10,2,100.26,200.52
6540,3849,884,1093,Sports,51.09,20,1,40.87,40.87
6541,3849,884,1241,Fashion,44.03,25,2,33.02,66.04
6542,3850,993,1126,Beauty,41.44,5,3,39.37,118.11
6543,3851,1500,1182,Fashion,90.25,5,1,85.74,85.74
6544,3851,1500,1005,Home & Kitchen,259.27,0,1,259.27,259.27
6545,3852,489,1282,Home & Kitchen,141.93,10,1,127.74,127.74
6546,3852,489,1291,Home & Kitchen,334.89,10,2,301.4,602.8
6547,3853,157,1201,Fashion,16.46,15,5,13.99,69.95
6548,3854,612,1228,Sports,47.64,15,1,40.49,40.49
6549,3854,612,1192,Electronics,906.66,15,2,770.66,1541.32
6550,3855,637,1210,Electronics,845.97,25,5,634.48,3172.4
6551,3855,637,1091,Books,24.06,0,1,24.06,24.06
6552,3856,1712,1234,Fashion,68.26,10,4,61.43,245.72
6553,3856,1712,1034,Sports,209.23,25,3,156.92,470.76
6554,3857,535,1143,Beauty,143.34,20,4,114.67,458.68
6555,3857,535,1133,Fashion,184.3,10,1,165.87,165.87
6556,3857,535,1113,Electronics,543.4,10,2,489.06,978.12
6557,3858,1715,1052,Sports,197.81,25,1,148.36,148.36
6558,3859,897,1268,Sports,231.56,0,2,231.56,463.12
6559,3860,1998,1014,fashion,49.68,15,2,42.23,84.46
6560,3861,1048,1259,Sports,251.01,5,3,238.46,715.38
6561,3861,1048,1019,Home & Kitchen,32.81,20,1,26.25,26.25
6562,3861,1048,1008,Books,18.97,5,2,18.02,36.04
6563,3862,607,1144,Sports,193.07,5,3,183.42,550.26
6564,3863,1427,1185,Beauty,11.85,15,1,10.07,10.07
6565,3863,1427,1119,Fashion,99.73,5,1,94.74,94.74
6566,3863,1427,1284,Beauty,75.41,15,1,64.1,64.1
6567,3864,108,1289,Fashion,144.15,0,1,144.15,144.15
6568,3864,108,1036,Beauty,119.11,20,1,95.29,95.29
6569,3865,1801,1139,Home & Kitchen,65.29,5,1,62.03,62.03
6570,3866,315,1070,Electronics,602.21,5,1,572.1,572.1
6571,3866,315,1212,Fashion,163.1,20,3,130.48,391.44
6572,3867,432,1287,Electronics,324.3,30,1,227.01,227.01
6573,3868,1270,1139,Home & Kitchen,64.62,10,1,58.16,58.16
6574,3868,1270,1030,Home & Kitchen,59.31,15,1,50.41,50.41
6575,3869,855,1207,Fashion,27.6,10,1,24.84,24.84
6576,3869,855,1094,Home & Kitchen,26.44,20,3,21.15,63.45
6577,3870,319,1281,Electronics,327.45,20,1,261.96,261.96
6578,3871,1854,1219,Home & Kitchen,189.33,0,1,189.33,189.33
6579,3871,1854,1017,Sports,160.49,30,1,112.34,112.34
6580,3871,1854,1029,Beauty,105.43,25,3,79.07,237.21
6581,3872,1019,1054,Sports,135.79,10,1,122.21,122.21
6582,3872,1019,1222,Fashion,86.54,10,1,77.89,77.89
6583,3873,831,1175,Fashion,172.21,20,1,137.77,137.77
6584,3874,1549,1078,Sports,207.4,15,1,176.29,176.29
6585,3875,1695,1177,Electronics,896.2,15,2,761.77,1523.54
6586,3875,1695,1046,Beauty,60.46,20,1,48.37,48.37
6587,3875,1695,1013,Beauty,41.84,0,3,41.84,125.52
6588,3876,427,1105,Electronics,544.15,10,1,489.74,489.74
6589,3877,1316,1073,Books,16.51,20,4,13.21,52.84
6590,3877,1316,1150,Fashion,31.99,0,2,31.99,63.98
6591,3877,1316,1223,Electronics,822.09,20,1,657.67,657.67
6592,3877,1316,1194,Fashion,130.4,25,1,97.8,97.8
6593,3878,1011,1224,Sports,186.0,30,1,130.2,130.2
6594,3878,1011,1071,Beauty,59.26,15,1,50.37,50.37
6595,3879,1372,1252,Beauty,26.28,5,2,24.97,49.94
6596,3879,1372,1014,Fashion,48.71,10,1,43.84,43.84
6597,3879,1372,1223,Electronics,822.09,5,1,780.99,780.99
6598,3880,1181,1269,Electronics,574.04,10,2,516.64,1033.28
6599,3881,173,1218,Books,23.65,15,4,20.1,80.4
6600,3881,173,1012,home & kitchen,282.43,25,4,211.82,847.28
6601,3882,1925,1193,Books,27.0,10,1,24.3,24.3
6602,3882,1925,1250,Beauty,24.96,15,1,21.22,21.22
6603,3882,1925,1049,Fashion,34.31,25,2,25.73,51.46
6604,3883,957,1008,Books,18.4,15,1,15.64,15.64
6605,3884,1849,1134,Sports,143.36,30,5,100.35,501.75
6606,3885,462,1065,Fashion,82.26,20,1,65.81,65.81
6607,3886,1357,1251,Sports,237.41,5,3,225.54,676.62
6608,3887,1993,1078,Sports,207.4,20,4,165.92,663.68
6609,3887,1993,1222,Fashion,84.81,10,3,76.33,228.99
6610,3888,1656,1032,Electronics,159.41,15,2,135.5,271.0
6611,3888,1656,1261,Electronics,104.21,10,1,93.79,93.79
6612,3889,936,1016,Sports,92.06,0,1,92.06,92.06
6613,3890,1208,1285,Books,29.31,25,1,21.98,21.98
6614,3890,1208,1075,Beauty,110.97,10,2,99.87,199.74
6615,3891,492,1111,Beauty,101.58,5,2,96.5,193.0
6616,3891,492,1207,Fashion,28.44,20,1,22.75,22.75
6617,3892,1446,1235,Beauty,69.84,10,1,62.86,62.86
6618,3892,1446,1168,Books,23.75,25,1,17.81,17.81
6619,3893,335,1273,Books,39.37,5,1,37.4,37.4
6620,3893,335,1230,Beauty,57.52,15,2,48.89,97.78
6621,3893,335,1010,Electronics,275.82,10,3,248.24,744.72
6622,3894,402,1275,Electronics,848.16,10,1,763.34,763.34
6623,3894,402,1247,Electronics,131.09,20,2,104.87,209.74
6624,3894,402,1096,Sports,83.43,5,1,79.26,79.26
6625,3895,820,1139,Home & Kitchen,64.62,25,3,48.47,145.41
6626,3896,112,1280,Electronics,919.35,10,2,827.42,1654.84
6627,3897,1294,1213,Beauty,108.23,20,1,86.58,86.58
6628,3897,1294,1205,Fashion,107.8,15,1,91.63,91.63
6629,3898,685,1088,Electronics,81.7,15,1,69.45,69.45
6630,3898,685,1102,Sports,78.12,0,1,78.12,78.12
6631,3898,685,1131,Electronics,763.01,5,1,724.86,724.86
6632,3899,483,1184,Books,36.89,25,3,27.67,83.01
6633,3899,483,1295,Home & Kitchen,216.98,10,1,195.28,195.28
6634,3900,1627,1025,Beauty,63.51,5,1,60.33,60.33
6635,3901,380,1077,Books,35.56,25,1,26.67,26.67
6636,3901,380,1060,Beauty,60.51,0,2,60.51,121.02
6637,3901,380,1184,Books,38.02,20,2,30.42,60.84
6638,3902,20,1083,Books,31.49,15,3,26.77,80.31
6639,3903,138,1258,Fashion,91.72,20,2,73.38,146.76
6640,3903,138,1175,Fashion,177.48,5,3,168.61,505.83
6641,3904,1627,1088,Electronics,84.23,20,2,67.38,134.76
6642,3904,1627,1290,Electronics,533.7,5,2,507.02,1014.04
6643,3905,1748,1264,Fashion,38.09,10,4,34.28,137.12
6644,3905,1748,1039,Home & Kitchen,207.12,5,4,196.76,787.04
6645,3905,1748,1112,Beauty,105.13,0,2,105.13,210.26
6646,3906,51,1204,Electronics,918.77,5,2,872.83,1745.66
6647,3907,703,1192,Electronics,862.64,20,2,690.11,1380.22
6648,3908,1399,1196,Books,40.48,20,2,32.38,64.76
6649,3908,1399,1119,Fashion,99.73,5,1,94.74,94.74
6650,3908,1399,1058,Home & Kitchen,150.47,15,4,127.9,511.6
6651,3908,1399,1011,Beauty,18.95,15,1,16.11,16.11
6652,3909,1799,1092,Sports,188.88,10,3,169.99,509.97
6653,3909,1799,1239,Home & Kitchen,275.01,20,1,220.01,220.01
6654,3910,219,1169,Sports,68.33,20,2,54.66,109.32
6655,3911,1723,1065,Fashion,87.34,5,1,82.97,82.97
6656,3911,1723,1234,Fashion,71.74,5,1,68.15,68.15
6657,3912,804,1092,Sports,181.69,0,1,181.69,181.69
6658,3912,804,1135,Beauty,40.99,5,2,38.94,77.88
6659,3912,804,1264,Fashion,37.35,10,2,33.62,67.24
6660,3913,822,1186,Beauty,107.56,5,4,102.18,408.72
6661,3914,1223,1077,Books,36.27,0,1,36.27,36.27
6662,3914,1223,1243,Sports,150.77,10,1,135.69,135.69
6663,3915,1568,1227,Sports,38.47,0,1,38.47,38.47
6664,3915,1568,1226,Home & Kitchen,66.81,0,2,66.81,133.62
6665,3915,1568,1273,Books,38.22,10,1,34.4,34.4
6666,3916,181,1152,Books,32.53,5,1,30.9,30.9
6667,3917,1362,1290,Electronics,549.71,20,3,439.77,1319.31
6668,3918,1837,1260,Home & Kitchen,230.48,30,2,161.34,322.68
6669,3919,680,1117,Home & Kitchen,207.84,15,1,176.66,176.66
6670,3920,1513,1184,Books,36.89,15,3,31.36,94.08
6671,3921,1770,1062,Sports,141.38,0,1,141.38,141.38
6672,3922,1657,1133,Fashion,170.25,15,2,144.71,289.42
6673,3923,138,1163,Books,10.49,5,1,9.97,9.97
6674,3924,710,1177,Electronics,923.09,20,4,738.47,2953.88
6675,3924,710,1245,Books,19.77,5,1,18.78,18.78
6676,3925,1386,1222,Fashion,84.81,20,2,67.85,135.7
6677,3926,462,1141,Sports,181.25,20,4,145.0,580.0
6678,3927,775,1056,Electronics,154.0,10,3,138.6,415.8
6679,3928,286,1123,Electronics,290.5,10,1,261.45,261.45
6680,3929,1237,1161,Sports,113.17,15,1,96.19,96.19
6681,3929,1237,1184,Books,37.64,0,1,37.64,37.64
6682,3929,1237,1126,Beauty,39.47,15,2,33.55,67.1
6683,3930,1798,1059,Fashion,34.44,10,4,31.0,124.0
6684,3931,223,1126,Beauty,39.47,5,3,37.5,112.5
6685,3932,1466,1237,Home & Kitchen,96.31,15,1,81.86,81.86
6686,3933,753,1252,Beauty,26.28,15,1,22.34,22.34
6687,3934,389,1078,Sports,211.63,10,1,190.47,190.47
6688,3934,389,1052,Sports,201.85,5,1,191.76,191.76
6689,3935,1731,1035,Electronics,602.25,15,1,511.91,511.91
6690,3935,1731,1188,Home & Kitchen,321.39,10,3,289.25,867.75
6691,3936,1309,1130,Beauty,98.91,0,1,98.91,98.91
6692,3937,104,1011,Beauty,17.85,0,1,17.85,17.85
6693,3938,1328,1063,Books,42.45,5,1,40.33,40.33
6694,3938,1328,1282,Home & Kitchen,141.93,0,1,141.93,141.93
6695,3939,227,1111,Beauty,100.57,0,3,100.57,301.71
6696,3939,227,1284,Beauty,73.21,0,2,73.21,146.42
6697,3939,227,1022,home & kitchen,331.61,20,3,265.29,795.87
6698,3940,1062,1032,Electronics,154.63,15,2,131.44,262.88
6699,3941,351,1058,Home & Kitchen,146.09,10,4,131.48,525.92
6700,3942,1070,1147,Books,35.27,20,1,28.22,28.22
6701,3942,1070,1204,Electronics,874.17,5,3,830.46,2491.38
6702,3942,1070,1054,Sports,133.07,10,1,119.76,119.76
6703,3943,1658,1258,Fashion,93.53,15,1,79.5,79.5
6704,3944,1635,1118,Fashion,145.31,0,1,145.31,145.31
6705,3945,271,1157,Home & Kitchen,246.33,10,1,221.7,221.7
6706,3945,271,1226,Home & Kitchen,70.15,10,3,63.14,189.42
6707,3945,271,1182,Fashion,90.25,5,1,85.74,85.74
6708,3946,1180,1300,Beauty,120.14,0,2,120.14,240.28
6709,3947,321,1218,Books,24.36,5,4,23.14,92.56
6710,3947,321,1049,Fashion,36.43,5,4,34.61,138.44
6711,3948,1189,1215,Electronics,885.62,20,1,708.5,708.5
6712,3949,1273,1140,Electronics,552.2,15,2,469.37,938.74
6713,3949,1273,1166,Fashion,38.77,25,1,29.08,29.08
6714,3950,1887,1095,Beauty,64.54,10,2,58.09,116.18
6715,3951,1652,1122,Beauty,114.43,20,3,91.54,274.62
6716,3952,1609,1213,Beauty,110.44,15,1,93.87,93.87
6717,3953,963,1110,Sports,61.51,5,4,58.43,233.72
6718,3954,10,1127,Books,33.65,0,3,33.65,100.95
6719,3955,1608,1213,Beauty,111.54,5,1,105.96,105.96
6720,3955,1608,1018,Books,8.23,5,4,7.82,31.28
6721,3956,465,1213,Beauty,113.75,10,2,102.38,204.76
6722,3957,550,1018,Books,8.39,15,1,7.13,7.13
6723,3957,550,1135,Beauty,41.8,5,1,39.71,39.71
6724,3957,550,1214,Fashion,157.45,0,2,157.45,314.9
6725,3958,574,1298,Home & Kitchen,307.79,10,2,277.01,554.02
6726,3959,1561,1234,Fashion,67.56,20,2,54.05,108.1
6727,3959,1561,1222,Fashion,83.94,10,2,75.55,151.1
6728,3960,1552,1200,Electronics,220.69,20,3,176.55,529.65
6729,3961,801,1225,Home & Kitchen,246.14,20,2,196.91,393.82
6730,3961,801,1027,Electronics,871.57,30,1,610.1,610.1
6731,3962,243,1211,Fashion,81.51,20,1,65.21,65.21
6732,3963,1683,1108,Home & Kitchen,182.55,5,4,173.42,693.68
6733,3964,1642,1027,Electronics,933.83,20,1,747.06,747.06
6734,3965,1296,1077,Books,35.21,5,3,33.45,100.35
6735,3966,823,1285,Books,27.89,15,1,23.71,23.71
6736,3966,823,1009,Home & Kitchen,275.66,20,2,220.53,441.06
6737,3967,127,1227,Sports,37.32,10,2,33.59,67.18
6738,3968,1229,1290,Electronics,560.39,10,2,504.35,1008.7
6739,3969,1371,1252,Beauty,27.32,20,1,21.86,21.86
6740,3969,1371,1233,Home & Kitchen,363.11,15,4,308.64,1234.56
6741,3970,1568,1050,Fashion,176.89,20,1,141.51,141.51
6742,3971,1251,1069,Home & Kitchen,251.68,15,1,213.93,213.93
6743,3971,1251,1004,Electronics,670.92,5,1,637.37,637.37
6744,3971,1251,1095,Beauty,66.52,15,3,56.54,169.62
6745,3972,1265,1010,Electronics,267.79,5,1,254.4,254.4
6746,3973,433,1248,Electronics,175.99,25,4,131.99,527.96
6747,3973,433,1174,Fashion,155.02,30,2,108.51,217.02
6748,3974,1969,1154,Home & Kitchen,72.4,10,4,65.16,260.64
6749,3975,201,1266,Home & Kitchen,275.55,0,1,275.55,275.55
6750,3975,201,1287,Electronics,308.86,10,2,277.97,555.94
6751,3975,201,1099,Books,23.77,15,1,20.2,20.2
6752,3976,1532,1145,Sports,58.37,10,1,52.53,52.53
6753,3976,1532,1074,Books,39.58,5,2,37.6,75.2
6754,3976,1532,1143,Beauty,133.78,10,1,120.4,120.4
6755,3977,611,1122,Beauty,123.87,10,2,111.48,222.96
6756,3978,682,1188,Home & Kitchen,296.91,20,5,237.53,1187.65
6757,3978,682,1292,Fashion,28.24,10,3,25.42,76.26
6758,3979,28,1014,Fashion,47.27,15,1,40.18,40.18
6759,3979,28,1192,Electronics,862.64,20,3,690.11,2070.33
6760,3980,150,1125,Books,33.95,0,4,33.95,135.8
6761,3980,150,1005,Home & Kitchen,249.39,10,1,224.45,224.45
6762,3980,150,1245,Books,19.38,0,2,19.38,38.76
6763,3980,150,1248,Electronics,181.38,30,5,126.97,634.85
6764,3981,1483,1226,Home & Kitchen,68.81,20,2,55.05,110.1
6765,3982,216,1001,Electronics,726.35,5,1,690.03,690.03
6766,3982,216,1273,Books,37.07,10,3,33.36,100.08
6767,3983,376,1205,Fashion,115.5,15,5,98.17,490.85
6768,3984,689,1199,Beauty,129.54,10,2,116.59,233.18
6769,3985,451,1138,Electronics,868.88,15,1,738.55,738.55
6770,3986,1947,1168,Books,23.51,0,1,23.51,23.51
6771,3986,1947,1068,Beauty,64.86,5,1,61.62,61.62
6772,3986,1947,1095,Beauty,65.86,10,2,59.27,118.54
6773,3986,1947,1002,Books,21.19,20,2,16.95,33.9
6774,3987,1115,1053,Home & Kitchen,275.5,20,1,220.4,220.4
6775,3987,1115,1037,Home & Kitchen,45.91,10,2,41.32,82.64
6776,3988,1753,1140,Electronics,530.33,5,1,503.81,503.81
6777,3989,389,1150,Fashion,31.67,20,1,25.34,25.34
6778,3990,533,1149,Fashion,66.89,20,2,53.51,107.02
6779,3990,533,1219,Home & Kitchen,195.19,5,1,185.43,185.43
6780,3991,122,1158,Beauty,88.75,10,1,79.88,79.88
6781,3991,122,1251,Sports,237.41,15,1,201.8,201.8
6782,3992,654,1245,Books,19.38,10,1,17.44,17.44
6783,3993,297,1262,Home & Kitchen,344.61,5,1,327.38,327.38
6784,3994,794,1168,Books,22.8,15,1,19.38,19.38
6785,3995,1405,1278,Sports,49.77,15,1,42.3,42.3
6786,3995,1405,1119,Fashion,99.73,0,4,99.73,398.92
6787,3995,1405,1281,electronics,347.71,10,3,312.94,938.82
6788,3996,1012,1214,Fashion,160.5,0,1,160.5,160.5
6789,3997,1423,1124,Home & Kitchen,119.01,10,3,107.11,321.33
6790,3997,1423,1117,Home & Kitchen,197.75,15,5,168.09,840.45
6791,3998,1363,1017,Sports,173.72,15,1,147.66,147.66
6792,3998,1363,1086,Electronics,333.74,20,4,266.99,1067.96
6793,3998,1363,1280,Electronics,937.2,10,2,843.48,1686.96
6794,3998,1363,1218,Books,24.83,15,1,21.11,21.11
6795,3999,571,1081,Electronics,851.6,15,1,723.86,723.86
6796,4000,21,1256,Sports,129.65,15,1,110.2,110.2
6797,4001,1680,1013,Beauty,41.84,25,1,31.38,31.38
6798,4001,1680,1300,Beauty,123.86,5,1,117.67,117.67
6799,4002,1646,1035,Electronics,590.78,15,3,502.16,1506.48
6800,4003,820,1199,Beauty,129.54,5,1,123.06,123.06
6801,4003,820,1183,Beauty,60.54,5,2,57.51,115.02
6802,4003,820,1217,Beauty,66.76,0,3,66.76,200.28
6803,4004,1515,1248,Electronics,174.19,20,2,139.35,278.7
6804,4004,1515,1147,Books,34.91,25,2,26.18,52.36
6805,4005,778,1142,Beauty,101.34,5,3,96.27,288.81
6806,4006,1310,1182,Fashion,86.81,10,1,78.13,78.13
6807,4006,1310,1125,Books,33.95,10,2,30.56,61.12
6808,4006,1310,1236,Electronics,883.72,25,1,662.79,662.79
6809,4006,1310,1292,Fashion,29.4,10,2,26.46,52.92
6810,4007,1028,1171,Sports,123.41,0,2,123.41,246.82
6811,4008,670,1244,Sports,130.71,10,1,117.64,117.64
6812,4009,1789,1232,Fashion,138.64,15,3,117.84,353.52
6813,4009,1789,1239,Home & Kitchen,264.53,20,2,211.62,423.24
6814,4009,1789,1017,Sports,167.1,0,4,167.1,668.4
6815,4010,553,1014,Fashion,47.27,10,1,42.54,42.54
6816,4010,553,1280,Electronics,874.72,30,3,612.3,1836.9
6817,4011,1619,1129,Beauty,65.93,20,2,52.74,105.48
6818,4012,156,1089,Beauty,111.13,25,3,83.35,250.05
6819,4012,156,1041,Electronics,440.98,10,3,396.88,1190.64
6820,4012,156,1164,Sports,175.39,5,4,166.62,666.48
6821,4013,1224,1253,Books,33.3,5,5,31.63,158.15
6822,4013,1224,1059,Fashion,36.19,20,1,28.95,28.95
6823,4014,1200,1083,Books,31.49,0,1,31.49,31.49
6824,4014,1200,1259,Sports,243.48,10,1,219.13,219.13
6825,4015,885,1214,Fashion,157.45,15,2,133.83,267.66
6826,4015,885,1001,Electronics,771.27,5,3,732.71,2198.13
6827,4016,871,1106,Beauty,100.59,20,1,80.47,80.47
6828,4016,871,1183,Beauty,60.54,10,1,54.49,54.49
6829,4016,871,1093,Sports,49.06,15,5,41.7,208.5
6830,4017,1114,1159,Beauty,73.5,30,1,51.45,51.45
6831,4018,62,1183,Beauty,65.53,5,1,62.25,62.25
6832,4019,678,1171,Sports,115.18,10,3,103.66,310.98
6833,4020,1412,1034,Sports,207.09,15,1,176.03,176.03
6834,4020,1412,1164,Sports,168.44,10,3,151.6,454.8
6835,4021,1045,1121,Books,17.58,0,1,17.58,17.58
6836,4022,784,1202,Electronics,400.14,20,3,320.11,960.33
6837,4023,1553,1143,Beauty,140.61,10,1,126.55,126.55
6838,4024,1513,1169,Sports,66.3,0,1,66.3,66.3
6839,4025,1579,1294,Home & Kitchen,168.71,20,1,134.97,134.97
6840,4026,567,1257,Beauty,58.96,20,1,47.17,47.17
6841,4026,567,1252,Beauty,25.24,10,5,22.72,113.6
6842,4027,804,1209,Books,20.15,10,1,18.13,18.13
6843,4027,804,1268,Sports,227.07,20,1,181.66,181.66
6844,4028,686,1099,Books,24.96,20,1,19.97,19.97
6845,4029,1907,1268,Sports,220.32,25,2,165.24,330.48
