order_id,payment_method,payment_amount,payment_status
2464,Bank Transfer,120.32,Paid
2465,Bank Transfer,231.12,Paid
2466,UPI,55.27,Paid
2467,UPI,962.92,Paid
2468,Debit Card,105.13,Paid
2469,Apple Pay,630.15,Refunded
2470,Credit Card,196.56,Refunded
2471,PayPal,270.85,Paid
2472,Credit Card,257.44,Paid
2473,PayPal,1419.42,Paid
2474,Debit Card,255.02,Paid
2475,Apple Pay,189.64,Paid
2476,UPI,42.65,Paid
2477,Credit Card,628.69,Paid
2478,PayPal,1341.89,Paid
2479,Debit Card,863.63,Paid
2480,Apple Pay,42.53,Paid
2481,UPI,268.44,Paid
2482,Credit Card,31.06,Paid
2483,Debit Card,287.5,Paid
2484,UPI,358.04,Paid
2485,Debit Card,917.04,Paid
2486,Bank Transfer,62.17,Refunded
2487,Bank Transfer,531.3,Paid
2488,PayPal,661.53,Refunded
2489,Credit Card,118.21,Paid
2490,Credit Card,1545.4,Paid
2491,Bank Transfer,299.45,Paid
2492,Bank Transfer,139.0,Paid
2493,Credit Card,605.71,Paid
2494,UPI,312.93,Refunded
2495,Apple Pay,208.6,Refunded
2496,UPI,120.17,Paid
2497,PayPal,271.61,Paid
2498,PayPal,268.67,Paid
2499,Bank Transfer,29.58,Refunded
2500,UPI,1096.31,Refunded
2501,Credit Card,25.22,Paid
2502,Debit Card,1291.82,Paid
2503,Credit Card,3660.87,Refunded
2504,Bank Transfer,159.28,Refunded
2505,UPI,575.69,Refunded
2506,Credit Card,347.25,Refunded
2507,PayPal,1226.8,Paid
2508,PayPal,1613.68,Paid
2509,Bank Transfer,191.99,Paid
2510,UPI,446.6,Paid
2511,Debit Card,107.19,Paid
2512,PayPal,102.67,Refunded
2513,Debit Card,2807.5,Paid
2514,PayPal,218.7,Refunded
2515,Bank Transfer,49.82,Paid
2516,Bank Transfer,315.9,Paid
2517,Bank Transfer,25.97,Paid
2518,Debit Card,284.43,Paid
2519,Debit Card,216.59,Paid
2520,UPI,140.01,Refunded
2521,Debit Card,579.92,Paid
2522,PayPal,1348.17,Paid
2523,Debit Card,810.17,Refunded
2524,Apple Pay,67.63,Refunded
2525,Apple Pay,24.71,Refunded
2526,Bank Transfer,307.51,Paid
2527,Bank Transfer,25.29,Paid
2528,Debit Card,966.9,Paid
2529,Apple Pay,482.22,Paid
2530,Bank Transfer,344.96,Paid
2531,Bank Transfer,1376.3,Paid
2532,PayPal,957.36,Refunded
2533,Apple Pay,202.97,Paid
2534,Bank Transfer,385.47,Refunded
2535,Debit Card,625.84,Paid
2536,Credit Card,459.41,Paid
2537,Apple Pay,492.06,Refunded
2538,Debit Card,942.44,Paid
2539,Credit Card,37.15,Paid
2540,PayPal,597.2,Refunded
2541,Credit Card,234.94,Paid
2542,Bank Transfer,44.01,Paid
2543,Bank Transfer,145.21,Paid
2544,Bank Transfer,392.27,Refunded
2545,Bank Transfer,89.35,Paid
2546,Debit Card,188.43,Paid
2547,Debit Card,404.88,Paid
2548,Bank Transfer,1920.34,Refunded
2549,Debit Card,581.68,Paid
2550,Debit Card,403.22,Paid
2551,PayPal,539.94,Paid
2552,Bank Transfer,584.65,Refunded
2553,PayPal,164.76,Refunded
2554,Credit Card,43.47,Paid
2555,Credit Card,100.83,Refunded
2556,Apple Pay,1026.55,Paid
2557,Credit Card,1101.72,Paid
2558,Debit Card,25.57,Paid
2559,Apple Pay,253.22,Paid
2560,Apple Pay,150.33,Paid
2561,UPI,328.1,Refunded
2562,UPI,699.18,Paid
2563,Bank Transfer,259.02,Paid
2564,Apple Pay,163.35,Paid
2565,Credit Card,208.27,Paid
2566,Bank Transfer,145.67,Paid
2567,UPI,47.98,Paid
2568,Bank Transfer,40.8,Refunded
2569,Debit Card,1132.05,Paid
2570,PayPal,836.24,Paid
2571,Apple Pay,1504.86,Paid
2572,Bank Transfer,1068.21,Paid
2573,PayPal,391.24,Paid
2574,PayPal,432.52,Paid
2575,Debit Card,4744.67,Paid
2576,Credit Card,2911.44,Paid
2577,PayPal,917.16,Refunded
2578,Credit Card,171.91,Refunded
2579,Apple Pay,29.37,Paid
2580,Apple Pay,418.76,Paid
2581,UPI,31.8,Paid
2582,UPI,48.09,Refunded
2583,UPI,81.99,Paid
2584,Debit Card,1303.32,Paid
2585,Credit Card,974.31,Paid
2586,UPI,45.96,Refunded
2587,PayPal,360.04,Refunded
2588,UPI,461.08,Paid
2589,Apple Pay,352.43,Paid
2590,UPI,533.74,Paid
2591,Debit Card,108.45,Paid
2592,Credit Card,47.78,Paid
2593,Debit Card,308.64,Paid
2594,PayPal,698.01,Refunded
2595,PayPal,70.05,Paid
2596,Apple Pay,1357.16,Paid
2597,UPI,674.67,Paid
2598,UPI,245.99,Paid
2599,PayPal,261.27,Paid
2600,UPI,46.51,Paid
2601,PayPal,254.82,Paid
2602,Apple Pay,847.01,Paid
2603,UPI,466.95,Paid
2604,Apple Pay,144.42,Paid
2605,Bank Transfer,118.21,Paid
2606,UPI,535.51,Paid
2607,Bank Transfer,3443.67,Paid
2608,UPI,1520.07,Paid
2609,Bank Transfer,1531.08,Paid
2610,Bank Transfer,2031.18,Paid
2611,Bank Transfer,208.25,Refunded
2612,Debit Card,537.44,Paid
2613,Debit Card,108.11,Refunded
2614,UPI,270.08,Paid
2615,UPI,123.83,Paid
2616,PayPal,220.79,Refunded
2617,PayPal,61.68,Refunded
2618,Credit Card,106.64,Paid
2619,Bank Transfer,1352.85,Paid
2620,Bank Transfer,418.92,Refunded
2621,Credit Card,1232.58,Paid
2622,PayPal,1369.92,Paid
2623,Credit Card,761.32,Paid
2624,Debit Card,1908.68,Paid
2625,Credit Card,564.73,Paid
2626,Debit Card,1145.4,Refunded
2627,Apple Pay,124.01,Paid
2628,PayPal,175.67,Refunded
2629,PayPal,154.27,Paid
2630,Apple Pay,783.74,Refunded
2631,Credit Card,360.12,Paid
2632,Credit Card,79.07,Refunded
2633,UPI,126.14,Paid
2634,Credit Card,302.77,Paid
2635,Credit Card,51.57,Refunded
2636,Apple Pay,154.97,Paid
2637,UPI,238.5,Refunded
2638,Credit Card,259.61,Paid
2639,Bank Transfer,306.99,Paid
2640,PayPal,265.59,Paid
2641,Apple Pay,75.31,Refunded
2642,Bank Transfer,993.84,Paid
2643,PayPal,40.98,Paid
2644,Apple Pay,154.34,Paid
2645,PayPal,137.08,Paid
2646,Apple Pay,290.62,Paid
2647,Apple Pay,275.96,Refunded
2648,Apple Pay,80.75,Paid
2649,Debit Card,1226.63,Paid
2650,Debit Card,510.4,Paid
2651,Apple Pay,375.55,Paid
2652,PayPal,1625.48,Paid
2653,Credit Card,275.07,Paid
2654,UPI,150.39,Paid
2655,Bank Transfer,1171.41,Paid
2656,UPI,86.08,Refunded
2657,Debit Card,122.89,Paid
2658,Debit Card,254.62,Refunded
2659,Bank Transfer,41.36,Refunded
2660,Credit Card,25.81,Paid
2661,PayPal,705.83,Paid
2662,Credit Card,29.71,Refunded
2663,Debit Card,364.38,Paid
2664,UPI,603.64,Paid
2665,Bank Transfer,31.49,Refunded
2666,Credit Card,2754.72,Paid
2667,Apple Pay,53.45,Refunded
2668,PayPal,42.74,Paid
2669,Debit Card,852.69,Paid
2670,PayPal,887.56,Paid
2671,Apple Pay,436.27,Refunded
2672,Bank Transfer,925.2,Paid
2673,Bank Transfer,777.81,Paid
2674,Debit Card,87.18,Paid
2675,UPI,483.98,Paid
2676,UPI,1196.68,Paid
2677,Apple Pay,842.43,Paid
2678,PayPal,48.77,Paid
2679,Bank Transfer,520.22,Paid
2680,Credit Card,1470.04,Paid
2681,Credit Card,99.5,Refunded
2682,Credit Card,1339.85,Paid
2683,UPI,539.04,Paid
2684,Apple Pay,368.45,Refunded
2685,Credit Card,155.18,Paid
2686,Debit Card,118.57,Paid
2687,PayPal,3100.44,Refunded
2688,UPI,158.46,Paid
2689,Credit Card,47.62,Paid
2690,Apple Pay,731.07,Paid
2691,Bank Transfer,637.78,Paid
2692,PayPal,527.28,Paid
2693,PayPal,97.68,Refunded
2694,Bank Transfer,1744.11,Refunded
2695,Credit Card,680.72,Paid
2696,Apple Pay,49.37,Paid
2697,PayPal,1378.24,Paid
2698,Bank Transfer,1592.7,Paid
2699,Apple Pay,1078.52,Refunded
2700,Credit Card,685.72,Paid
2701,Apple Pay,716.11,Paid
2702,Debit Card,32.57,Paid
2703,Debit Card,90.35,Refunded
2704,Credit Card,561.84,Paid
2705,Credit Card,682.4,Refunded
2706,Debit Card,26.85,Paid
2707,Bank Transfer,173.78,Paid
2708,PayPal,326.41,Paid
2709,Apple Pay,292.95,Refunded
2710,UPI,498.1,Paid
2711,UPI,45.8,Paid
2712,Debit Card,561.18,Paid
2713,UPI,1407.33,Paid
2714,Apple Pay,93.57,Paid
2715,UPI,194.51,Paid
2716,Credit Card,32.99,Paid
2717,Apple Pay,552.2,Paid
2718,PayPal,1347.42,Refunded
2719,Credit Card,14.72,Refunded
2720,Credit Card,205.61,Refunded
2721,UPI,865.27,Paid
2722,Credit Card,157.33,Paid
2723,PayPal,163.03,Refunded
2724,PayPal,1176.14,Paid
2725,UPI,278.97,Refunded
2726,PayPal,482.43,Paid
2727,Credit Card,356.92,Refunded
2728,Bank Transfer,119.16,Paid
2729,Debit Card,29.63,Paid
2730,UPI,37.19,Refunded
2731,Apple Pay,433.36,Paid
2732,Debit Card,31.75,Paid
2733,Credit Card,188.93,Refunded
2734,Bank Transfer,368.98,Paid
2735,PayPal,2994.62,Paid
2736,Bank Transfer,392.76,Paid
2737,Bank Transfer,127.76,Paid
2738,Credit Card,3973.96,Refunded
2739,Credit Card,140.11,Paid
2740,PayPal,463.36,Paid
2741,Credit Card,62.24,Paid
2742,Debit Card,134.95,Paid
2743,PayPal,88.61,Paid
2744,UPI,1011.85,Refunded
2745,UPI,1115.98,Paid
2746,Debit Card,407.34,Refunded
2747,Debit Card,245.05,Paid
2748,PayPal,228.11,Paid
2749,Credit Card,785.65,Paid
2750,PayPal,123.8,Paid
2751,Bank Transfer,279.2,Paid
2752,Bank Transfer,38.43,Paid
2753,Bank Transfer,544.78,Paid
2754,Debit Card,835.25,Paid
2755,Apple Pay,198.36,Paid
2756,Credit Card,442.29,Refunded
2757,Apple Pay,450.5,Refunded
2758,Debit Card,65.85,Paid
2759,Bank Transfer,120.75,Refunded
2760,Bank Transfer,729.97,Paid
2761,Debit Card,24.53,Refunded
2762,UPI,155.79,Paid
2763,PayPal,232.09,Refunded
2764,Bank Transfer,1066.0,Paid
2765,Bank Transfer,139.05,Paid
2766,Debit Card,187.07,Paid
2767,UPI,1422.19,Paid
2768,Bank Transfer,56.65,Paid
2769,PayPal,445.85,Paid
2770,Apple Pay,213.08,Refunded
2771,Bank Transfer,119.97,Refunded
2772,Bank Transfer,578.44,Paid
2773,Credit Card,169.75,Paid
2774,PayPal,768.01,Paid
2775,Credit Card,20.83,Refunded
2776,Apple Pay,92.57,Refunded
2777,Apple Pay,2484.15,Paid
2778,Bank Transfer,317.66,Paid
2779,Debit Card,444.58,Refunded
2780,PayPal,517.72,Paid
2781,Apple Pay,250.11,Paid
2782,UPI,58.75,Paid
2783,Apple Pay,347.03,Refunded
2784,Debit Card,355.21,Paid
2785,PayPal,920.55,Paid
2786,Debit Card,283.04,Refunded
2787,UPI,312.3,Paid
2788,Debit Card,646.98,Paid
2789,PayPal,1632.42,Paid
2790,UPI,46.43,Refunded
2791,Credit Card,82.33,Paid
2792,Bank Transfer,79.89,Paid
2793,Apple Pay,446.64,Paid
2794,UPI,251.82,Paid
2795,Bank Transfer,124.71,Paid
2796,Apple Pay,63.65,Paid
2797,UPI,53.75,Paid
2798,UPI,751.82,Paid
2799,Apple Pay,263.85,Refunded
2800,Bank Transfer,1132.88,Paid
2801,UPI,554.25,Paid
2802,PayPal,431.29,Refunded
2803,Apple Pay,164.0,Paid
2804,Bank Transfer,479.77,Paid
2805,Credit Card,385.96,Paid
2806,Credit Card,164.77,Paid
2807,Credit Card,361.26,Refunded
2808,PayPal,25.96,Refunded
2809,UPI,1132.46,Paid
2810,UPI,876.52,Paid
2811,Debit Card,94.43,Refunded
2812,Credit Card,846.78,Refunded
2813,UPI,348.92,Paid
2814,Credit Card,1433.72,Paid
2815,Apple Pay,621.68,Paid
2816,Debit Card,96.57,Refunded
2817,Debit Card,251.55,Paid
2818,UPI,2430.64,Paid
2819,PayPal,380.82,Paid
2820,Credit Card,963.76,Paid
2821,Debit Card,160.28,Refunded
2822,Debit Card,377.38,Paid
2823,UPI,159.79,Refunded
2824,Apple Pay,72.94,Paid
2825,Bank Transfer,2137.83,Refunded
2826,UPI,54.35,Paid
2827,UPI,109.43,Paid
2828,Credit Card,225.05,Refunded
2829,Apple Pay,1604.82,Paid
2830,Apple Pay,121.28,Paid
2831,Apple Pay,1303.77,Paid
2832,Apple Pay,238.49,Paid
2833,PayPal,151.13,Paid
2834,Debit Card,1992.27,Paid
2835,Bank Transfer,345.01,Refunded
2836,Credit Card,434.2,Paid
2837,Bank Transfer,900.41,Paid
2838,UPI,1861.21,Refunded
2839,Debit Card,605.04,Paid
2840,PayPal,1383.02,Paid
2841,PayPal,26.15,Paid
2842,UPI,127.18,Paid
2843,PayPal,270.61,Paid
2844,PayPal,152.37,Paid
2845,Credit Card,117.89,Refunded
2846,PayPal,250.21,Paid
2847,Debit Card,74.87,Paid
2848,Apple Pay,211.51,Paid
2849,PayPal,410.94,Paid
2850,Apple Pay,740.62,Refunded
2851,PayPal,1162.16,Paid
2852,Debit Card,80.77,Paid
2853,Bank Transfer,719.6,Paid
2854,PayPal,102.02,Refunded
2855,PayPal,38.35,Refunded
2856,Debit Card,655.04,Paid
2857,Credit Card,593.38,Paid
2858,PayPal,1152.46,Paid
2859,PayPal,166.25,Paid
2860,UPI,35.33,Paid
2861,PayPal,151.7,Paid
2862,PayPal,280.79,Paid
2863,UPI,414.52,Paid
2864,PayPal,392.95,Paid
2865,PayPal,34.69,Refunded
2866,Debit Card,310.87,Paid
2867,Apple Pay,60.99,Paid
2868,Bank Transfer,365.72,Refunded
2869,Debit Card,184.11,Paid
2870,Credit Card,148.46,Refunded
2871,Apple Pay,136.41,Paid
2872,Bank Transfer,534.65,Refunded
2873,Apple Pay,215.96,Paid
2874,UPI,2057.1,Paid
2875,Credit Card,687.61,Refunded
2876,Credit Card,166.49,Paid
2877,Apple Pay,444.63,Paid
2878,Credit Card,67.5,Paid
2879,UPI,1690.56,Paid
2880,Apple Pay,18.01,Paid
2881,PayPal,256.25,Refunded
2882,Debit Card,133.39,Paid
2883,UPI,819.81,Paid
2884,UPI,1090.57,Paid
2885,UPI,1440.56,Paid
2886,PayPal,150.47,Paid
2887,Apple Pay,296.05,Paid
2888,Debit Card,202.82,Paid
2889,PayPal,1340.99,Paid
2890,Credit Card,1570.11,Paid
2891,Apple Pay,808.52,Paid
2892,Apple Pay,49.05,Paid
2893,Credit Card,2221.11,Paid
2894,Apple Pay,173.76,Paid
2895,PayPal,66.01,Paid
2896,Debit Card,646.68,Paid
2897,Bank Transfer,122.03,Refunded
2898,Debit Card,201.13,Paid
2899,Credit Card,70.36,Paid
2900,Apple Pay,88.13,Paid
2901,Bank Transfer,509.29,Refunded
2902,PayPal,57.76,Paid
2903,Credit Card,870.21,Refunded
2904,Credit Card,200.67,Paid
2905,PayPal,787.14,Paid
2906,Bank Transfer,504.77,Paid
2907,Bank Transfer,981.07,Paid
2908,UPI,316.28,Refunded
2909,UPI,1328.11,Paid
2910,Credit Card,2420.16,Refunded
2911,Credit Card,172.91,Paid
2912,Debit Card,555.53,Paid
2913,Debit Card,654.5,Paid
2914,Apple Pay,75.97,Paid
2915,PayPal,104.5,Paid
2916,UPI,55.39,Paid
2917,Bank Transfer,444.52,Refunded
2918,Credit Card,998.68,Paid
2919,PayPal,104.16,Refunded
2920,PayPal,253.01,Paid
2921,Credit Card,1997.43,Paid
2922,PayPal,1357.32,Paid
2923,Bank Transfer,551.61,Paid
2924,PayPal,89.85,Refunded
2925,Bank Transfer,363.32,Paid
2926,PayPal,610.83,Paid
2927,Apple Pay,288.44,Refunded
2928,Apple Pay,139.49,Paid
2929,PayPal,46.89,Refunded
2930,Bank Transfer,1469.85,Refunded
2931,Bank Transfer,850.71,Paid
2932,Debit Card,1231.91,Paid
2933,Apple Pay,799.82,Paid
2934,PayPal,1810.38,Refunded
2935,Credit Card,178.92,Paid
2936,PayPal,244.69,Paid
2937,PayPal,490.74,Paid
2938,Apple Pay,79.93,Refunded
2939,Apple Pay,1098.18,Paid
2940,Apple Pay,1066.15,Paid
2941,PayPal,458.28,Paid
2942,Apple Pay,117.25,Paid
2943,Debit Card,402.33,Paid
2944,Credit Card,971.4,Refunded
2945,Bank Transfer,286.32,Paid
2946,Apple Pay,738.53,Paid
2947,Debit Card,279.32,Paid
2948,Credit Card,281.4,Paid
2949,PayPal,691.06,Paid
2950,Bank Transfer,1060.26,Paid
2951,Apple Pay,28.01,Paid
2952,Debit Card,24.39,Refunded
2953,UPI,384.24,Paid
2954,Credit Card,495.05,Paid
2955,UPI,529.71,Paid
2956,Bank Transfer,77.57,Refunded
2957,Credit Card,372.29,Paid
2958,PayPal,678.02,Refunded
2959,PayPal,829.36,Paid
2960,Debit Card,170.79,Paid
2961,Apple Pay,230.54,Paid
2962,Bank Transfer,357.45,Refunded
2963,UPI,200.24,Paid
2964,Debit Card,467.3,Paid
2965,Apple Pay,1131.9,Paid
2966,UPI,340.41,Paid
2967,PayPal,580.34,Paid
2968,Bank Transfer,126.13,Paid
2969,Apple Pay,157.59,Paid
2970,Bank Transfer,613.01,Paid
2971,Credit Card,1659.67,Paid
2972,PayPal,315.94,Paid
2973,Apple Pay,70.49,Refunded
2974,Credit Card,3374.04,Refunded
2975,PayPal,38.85,Paid
2976,UPI,303.44,Paid
2977,Credit Card,581.72,Paid
2978,Apple Pay,608.95,Paid
2979,PayPal,2212.23,Paid
2980,Bank Transfer,179.97,Paid
2981,Apple Pay,168.77,Paid
2982,Debit Card,208.33,Paid
2983,Bank Transfer,205.14,Paid
2984,Bank Transfer,796.45,Paid
2985,Bank Transfer,376.84,Refunded
2986,Credit Card,1871.26,Refunded
2987,PayPal,244.26,Paid
2988,Apple Pay,47.82,Paid
2989,Bank Transfer,160.4,Paid
2990,PayPal,394.01,Refunded
2991,PayPal,113.64,Paid
2992,Apple Pay,481.6,Paid
2993,PayPal,135.35,Paid
2994,Credit Card,302.68,Paid
2995,PayPal,191.41,Paid
2996,Credit Card,410.42,Paid
2997,UPI,53.91,Paid
2998,PayPal,442.8,Refunded
2999,Debit Card,201.78,Refunded
3000,UPI,735.91,Paid
3001,UPI,173.99,Paid
3002,Credit Card,637.14,Paid
3003,PayPal,13.8,Paid
3004,Bank Transfer,367.65,Paid
3005,UPI,6996.42,Paid
3006,Apple Pay,313.66,Paid
3007,Credit Card,370.54,Refunded
3008,PayPal,127.31,Paid
3009,Apple Pay,2190.27,Refunded
3010,Debit Card,1522.42,Refunded
3011,UPI,195.77,Paid
3012,UPI,1469.19,Refunded
3013,Apple Pay,174.45,Paid
3014,Credit Card,485.6,Paid
3015,PayPal,55.15,Paid
3016,Bank Transfer,619.77,Paid
3017,Apple Pay,251.79,Paid
3018,UPI,484.92,Refunded
3019,Credit Card,226.26,Refunded
3020,Debit Card,1466.61,Paid
3021,Bank Transfer,190.52,Paid
3022,PayPal,1627.9,Paid
3023,PayPal,1348.3,Paid
3024,Apple Pay,589.47,Paid
3025,Debit Card,546.06,Paid
3026,Bank Transfer,208.44,Paid
3027,UPI,239.96,Paid
3028,PayPal,2374.88,Paid
3029,Credit Card,1537.04,Paid
3030,PayPal,78.39,Refunded
3031,PayPal,370.71,Refunded
3032,Credit Card,201.38,Refunded
3033,Debit Card,769.41,Refunded
3034,PayPal,402.78,Paid
3035,Credit Card,1220.82,Paid
3036,PayPal,145.35,Paid
3037,Apple Pay,39.78,Refunded
3038,Credit Card,87.31,Paid
3039,UPI,790.97,Refunded
3040,UPI,293.8,Paid
3041,Credit Card,178.15,Paid
3042,UPI,2110.1,Paid
3043,Apple Pay,555.12,Paid
3044,Debit Card,813.78,Paid
3045,Credit Card,774.9,Paid
3046,UPI,95.35,Paid
3047,UPI,549.07,Refunded
3048,Credit Card,92.23,Refunded
3049,Credit Card,1628.47,Refunded
3050,UPI,295.76,Paid
3051,Credit Card,492.99,Paid
3052,Debit Card,526.89,Refunded
3053,Bank Transfer,270.25,Paid
3054,UPI,125.49,Paid
3055,PayPal,169.51,Paid
3056,Bank Transfer,1330.43,Paid
3057,PayPal,228.57,Paid
3058,PayPal,628.54,Paid
3059,Credit Card,224.88,Paid
3060,Apple Pay,160.14,Paid
3061,Credit Card,534.63,Refunded
3062,Bank Transfer,45.72,Paid
3063,Debit Card,285.42,Paid
3064,Credit Card,164.51,Paid
3065,Bank Transfer,1347.92,Paid
3066,UPI,149.92,Paid
3067,Apple Pay,2317.83,Paid
3068,Debit Card,790.1,Paid
3069,Apple Pay,220.54,Refunded
3070,PayPal,137.63,Paid
3071,Apple Pay,353.96,Paid
3072,UPI,782.31,Paid
3073,Credit Card,277.65,Refunded
3074,UPI,212.25,Paid
3075,Apple Pay,314.38,Paid
3076,Credit Card,729.14,Paid
3077,Credit Card,402.14,Refunded
3078,Credit Card,253.99,Paid
3079,Credit Card,159.7,Paid
3080,Bank Transfer,790.3,Refunded
3081,PayPal,827.27,Refunded
3082,Debit Card,457.84,Refunded
3083,PayPal,360.99,Paid
3084,Apple Pay,553.29,Refunded
3085,Credit Card,132.33,Paid
3086,UPI,139.26,Paid
3087,UPI,4010.26,Refunded
3088,Credit Card,792.79,Paid
3089,UPI,127.37,Refunded
3090,UPI,104.19,Paid
3091,Bank Transfer,1492.09,Refunded
3092,Credit Card,34.4,Paid
3093,Debit Card,998.24,Paid
3094,Debit Card,551.18,Refunded
3095,PayPal,26.64,Paid
3096,Credit Card,141.74,Paid
3097,Apple Pay,43.7,Refunded
3098,UPI,252.11,Paid
3099,Credit Card,447.24,Paid
3100,PayPal,1719.79,Paid
3101,PayPal,124.24,Refunded
3102,Debit Card,3510.3,Refunded
3103,UPI,1190.42,Paid
3104,Apple Pay,825.18,Paid
3105,Bank Transfer,1293.8,Paid
3106,UPI,204.47,Paid
3107,Bank Transfer,487.08,Paid
3108,Credit Card,135.63,Paid
3109,Credit Card,400.28,Paid
3110,UPI,199.36,Paid
3111,Debit Card,265.37,Paid
3112,UPI,324.41,Paid
3113,Credit Card,114.95,Refunded
3114,Debit Card,458.18,Paid
3115,PayPal,46.58,Paid
3116,Credit Card,97.62,Paid
3117,Bank Transfer,883.51,Paid
3118,PayPal,53.19,Paid
3119,Debit Card,227.7,Paid
3120,UPI,387.38,Paid
3121,Debit Card,558.0,Paid
3122,Apple Pay,20.02,Paid
3123,UPI,215.22,Paid
3124,Apple Pay,252.27,Paid
3125,Debit Card,574.96,Refunded
3126,Apple Pay,448.36,Paid
3127,Credit Card,1186.93,Paid
3128,Debit Card,479.59,Paid
3129,UPI,1044.69,Paid
3130,Debit Card,398.98,Paid
3131,Apple Pay,325.89,Paid
3132,UPI,50.75,Refunded
3133,PayPal,166.47,Paid
3134,Bank Transfer,154.39,Paid
3135,UPI,1209.7,Refunded
3136,Bank Transfer,527.32,Paid
3137,Apple Pay,87.64,Paid
3138,PayPal,36.51,Paid
3139,PayPal,1429.09,Paid
3140,Apple Pay,205.32,Refunded
3141,Apple Pay,1065.86,Paid
3142,Debit Card,793.61,Paid
3143,Apple Pay,987.32,Refunded
3144,Apple Pay,89.64,Paid
3145,Credit Card,1136.86,Paid
3146,Apple Pay,1679.1,Paid
3147,PayPal,659.98,Paid
3148,Bank Transfer,450.35,Refunded
3149,PayPal,1714.48,Paid
3150,PayPal,31.67,Paid
3151,Debit Card,154.19,Paid
3152,Credit Card,28.94,Refunded
3153,Bank Transfer,113.81,Refunded
3154,Apple Pay,375.18,Refunded
3155,PayPal,153.74,Paid
3156,UPI,520.98,Paid
3157,UPI,1140.4,Refunded
3158,PayPal,794.62,Paid
3159,Debit Card,1268.48,Paid
3160,Debit Card,2335.62,Paid
3161,PayPal,253.18,Paid
3162,Bank Transfer,69.2,Paid
3163,Bank Transfer,137.53,Paid
3164,Credit Card,313.77,Refunded
3165,PayPal,198.89,Paid
3166,Debit Card,727.6,Paid
3167,Bank Transfer,649.08,Refunded
3168,PayPal,273.41,Refunded
3169,UPI,847.76,Paid
3170,Bank Transfer,562.98,Paid
3171,Credit Card,203.91,Refunded
3172,Bank Transfer,833.32,Paid
3173,Bank Transfer,1243.37,Paid
3174,UPI,375.94,Paid
3175,Apple Pay,97.62,Paid
3176,Bank Transfer,110.98,Paid
3177,Credit Card,360.78,Paid
3178,Debit Card,46.25,Refunded
3179,PayPal,255.71,Paid
3180,UPI,259.17,Paid
3181,Credit Card,421.2,Paid
3182,PayPal,720.6,Refunded
3183,PayPal,106.06,Paid
3184,UPI,82.65,Paid
3185,Debit Card,170.39,Refunded
3186,Debit Card,741.3,Paid
3187,UPI,1056.94,Paid
3188,Apple Pay,632.24,Paid
3189,UPI,546.89,Paid
3190,Apple Pay,1992.24,Paid
3191,Bank Transfer,72.77,Refunded
3192,UPI,115.96,Refunded
3193,Apple Pay,83.54,Refunded
3194,Debit Card,189.07,Paid
3195,Apple Pay,605.04,Refunded
3196,Credit Card,251.16,Paid
3197,Bank Transfer,415.12,Paid
3198,UPI,40.13,Paid
3199,PayPal,55.39,Paid
3200,Apple Pay,173.6,Paid
3201,Bank Transfer,211.99,Paid
3202,UPI,501.97,Paid
3203,Credit Card,881.7,Refunded
3204,Apple Pay,462.27,Paid
3205,UPI,282.71,Paid
3206,Bank Transfer,96.5,Paid
3207,PayPal,126.36,Paid
3208,Debit Card,130.73,Paid
3209,UPI,599.42,Refunded
3210,Debit Card,2055.07,Paid
3211,Debit Card,75.49,Paid
3212,Credit Card,26.91,Refunded
3213,PayPal,337.61,Paid
3214,Bank Transfer,2233.97,Paid
3215,Debit Card,640.9,Paid
3216,Credit Card,760.83,Paid
3217,Debit Card,1766.65,Paid
3218,Apple Pay,521.85,Paid
3219,Credit Card,15.62,Paid
3220,Bank Transfer,167.22,Paid
3221,Apple Pay,439.95,Paid
3222,Apple Pay,41.73,Paid
3223,Bank Transfer,1481.0,Refunded
3224,Debit Card,778.75,Paid
3225,Debit Card,314.14,Paid
3226,PayPal,435.25,Paid
3227,PayPal,1202.25,Paid
3228,Apple Pay,144.89,Paid
3229,Debit Card,431.26,Refunded
3230,Debit Card,301.06,Paid
3231,Credit Card,27.13,Paid
3232,PayPal,254.13,Paid
3233,UPI,813.79,Paid
3234,Credit Card,1159.28,Refunded
3235,Credit Card,153.17,Paid
3236,UPI,822.95,Paid
3237,Bank Transfer,2547.71,Paid
3238,PayPal,681.73,Paid
3239,Apple Pay,3624.73,Paid
3240,Debit Card,1492.25,Paid
3241,Bank Transfer,1466.56,Refunded
3242,Credit Card,395.38,Refunded
3243,UPI,135.83,Paid
3244,Bank Transfer,2101.41,Paid
3245,UPI,372.1,Paid
3246,Debit Card,126.99,Paid
3247,Apple Pay,218.41,Paid
3248,Debit Card,1012.64,Paid
3249,Bank Transfer,616.78,Refunded
3250,Apple Pay,172.52,Paid
3251,UPI,34.21,Paid
3252,Bank Transfer,424.85,Refunded
3253,Debit Card,102.75,Paid
3254,PayPal,2857.13,Paid
3255,Debit Card,111.06,Paid
3256,Credit Card,156.71,Paid
3257,UPI,329.4,Paid
3258,Bank Transfer,109.96,Paid
3259,UPI,34.64,Refunded
3260,UPI,1250.46,Paid
3261,Credit Card,48.69,Paid
3262,Apple Pay,174.03,Refunded
3263,UPI,272.78,Paid
3264,Bank Transfer,237.93,Paid
3265,Bank Transfer,176.51,Paid
3266,Debit Card,227.01,Refunded
